Unnamed: 0,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
2900,VDO,JAI,14:50:00,3,02:20:00,17:10:00,3,QA344,QA,QAirline,10905,,
2901,VDO,JAI,14:50:00,1,02:20:00,17:10:00,1,QA100,QA,QAirline,10905,,
2902,VDO,JAI,14:50:00,6,02:20:00,17:10:00,6,QA434,QA,QAirline,10905,,
2903,VDO,JAI,14:50:00,0,02:20:00,17:10:00,0,QA129,QA,QAirline,10905,,
2904,VDO,JAI,11:15:00,0,02:05:00,13:20:00,0,QA239,QA,QAirline,13441,,
2905,VDO,GOI,11:50:00,5,02:40:00,14:30:00,5,QA474,QA,QAirline,20927,,
2906,VDO,GOI,11:50:00,2,02:40:00,14:30:00,2,QA373,QA,QAirline,22135,,
2907,VDO,GOI,11:50:00,3,02:40:00,14:30:00,3,QA176,QA,QAirline,23342,,
2908,VDO,GOI,11:50:00,6,02:40:00,14:30:00,6,QA154,QA,QAirline,23342,,
2909,VDO,GOI,11:50:00,0,02:40:00,14:30:00,0,QA339,QA,QAirline,25757,,
2910,VDO,GOI,11:50:00,4,02:40:00,14:30:00,4,QA296,QA,QAirline,25757,,
2911,VDO,GOI,11:50:00,1,02:40:00,14:30:00,1,QA355,QA,QAirline,29259,,
2912,VDO,LKO,19:00:00,5,01:30:00,20:30:00,5,QA172,QA,QAirline,8105,,
2913,VDO,LKO,19:00:00,1,01:30:00,20:30:00,1,QA412,QA,QAirline,8105,,
2914,VDO,LKO,19:00:00,6,01:30:00,20:30:00,6,QA455,QA,QAirline,8105,,
2915,VDO,LKO,19:00:00,0,01:30:00,20:30:00,0,QA123,QA,QAirline,8105,,
2916,VDO,LKO,19:00:00,3,01:30:00,20:30:00,3,QA278,QA,QAirline,8105,,
2917,VDO,LKO,19:00:00,2,01:30:00,20:30:00,2,QA280,QA,QAirline,8105,,
2918,VDO,LKO,19:00:00,4,01:30:00,20:30:00,4,QA349,QA,QAirline,8105,,
2919,VDO,LKO,12:05:00,6,01:40:00,13:45:00,6,QA499,QA,QAirline,8105,,
2920,VDO,LKO,12:05:00,2,01:40:00,13:45:00,2,QA372,QA,QAirline,8105,,
2921,VDO,LKO,12:05:00,1,01:40:00,13:45:00,1,QA247,QA,QAirline,8105,,
2922,VDO,LKO,12:05:00,3,01:40:00,13:45:00,3,QA223,QA,QAirline,8105,,
2923,VDO,LKO,12:05:00,5,01:40:00,13:45:00,5,QA412,QA,QAirline,8105,,
2924,VDO,LKO,12:05:00,4,01:40:00,13:45:00,4,QA310,QA,QAirline,8105,,
2925,VDO,LKO,12:05:00,0,01:40:00,13:45:00,0,QA214,QA,QAirline,8105,,
2926,VDO,PNQ,10:20:00,2,02:45:00,13:05:00,2,QA436,QA,QAirline,11340,,
2927,VDO,PNQ,10:20:00,1,02:45:00,13:05:00,1,QA208,QA,QAirline,11340,,
2928,VDO,PNQ,10:20:00,6,02:45:00,13:05:00,6,QA233,QA,QAirline,11456,,
2929,VDO,PNQ,10:20:00,4,02:45:00,13:05:00,4,QA240,QA,QAirline,11456,,
2930,VDO,PNQ,10:20:00,3,02:45:00,13:05:00,3,QA445,QA,QAirline,11456,,
2931,VDO,PNQ,10:20:00,0,02:45:00,13:05:00,0,QA195,QA,QAirline,11456,,
2932,VDO,PNQ,21:05:00,6,02:35:00,23:40:00,6,QA297,QA,QAirline,11458,,
2933,VDO,PNQ,21:05:00,0,02:35:00,23:40:00,0,QA347,QA,QAirline,11458,,
2934,VDO,PNQ,21:05:00,2,02:35:00,23:40:00,2,QA426,QA,QAirline,11458,,
2935,VDO,PNQ,21:05:00,3,02:35:00,23:40:00,3,QA174,QA,QAirline,11691,,
2936,VDO,PNQ,01:55:00,5,02:30:00,04:25:00,5,QA135,QA,QAirline,11924,,
2937,VDO,PNQ,21:05:00,5,02:35:00,23:40:00,5,QA142,QA,QAirline,13090,,
2938,VDO,PNQ,21:05:00,4,02:35:00,23:40:00,4,QA133,QA,QAirline,13322,,
2939,VDO,PNQ,21:05:00,1,02:35:00,23:40:00,1,QA200,QA,QAirline,14488,,
2940,VDO,IXB,12:55:00,2,01:25:00,14:20:00,2,QA174,QA,QAirline,4608,,
2941,VDO,IXB,10:20:00,2,01:15:00,11:35:00,2,QA461,QA,QAirline,5226,,
2942,VDO,IXB,11:00:00,2,01:20:00,12:20:00,2,QA349,QA,QAirline,5226,,
2943,VDO,IXB,14:45:00,2,01:35:00,16:20:00,2,QA307,QA,QAirline,5226,,
2944,VDO,IXB,09:10:00,2,01:15:00,10:25:00,2,QA414,QA,QAirline,5397,,
2945,VDO,IXB,11:00:00,5,01:20:00,12:20:00,5,QA108,QA,QAirline,6602,,
2946,VDO,IXB,13:40:00,2,01:25:00,15:05:00,2,QA229,QA,QAirline,6996,,
2947,VDO,IXB,10:20:00,6,01:15:00,11:35:00,6,QA269,QA,QAirline,7054,,
2948,VDO,IXB,10:20:00,5,01:15:00,11:35:00,5,QA484,QA,QAirline,7054,,
2949,VDO,IXB,13:40:00,4,01:25:00,15:05:00,4,QA137,QA,QAirline,7054,,
2950,VDO,IXB,14:45:00,1,01:35:00,16:20:00,1,QA454,QA,QAirline,7054,,
2951,VDO,IXB,14:45:00,3,01:35:00,16:20:00,3,QA209,QA,QAirline,7054,,
2952,VDO,IXB,14:45:00,6,01:35:00,16:20:00,6,QA126,QA,QAirline,7054,,
2953,VDO,IXB,14:45:00,5,01:35:00,16:20:00,5,QA275,QA,QAirline,7054,,
2954,VDO,IXB,14:45:00,4,01:35:00,16:20:00,4,QA248,QA,QAirline,7054,,
2955,VDO,IXB,10:40:00,5,00:45:00,11:25:00,5,QA393,QA,QAirline,7449,,
2956,VDO,IXB,10:40:00,0,00:45:00,11:25:00,0,QA333,QA,QAirline,7449,,
2957,VDO,IXB,10:40:00,6,00:45:00,11:25:00,6,QA195,QA,QAirline,7449,,
2958,VDO,IXB,10:40:00,1,00:45:00,11:25:00,1,QA115,QA,QAirline,7449,,
2959,VDO,IXB,10:40:00,3,00:45:00,11:25:00,3,QA337,QA,QAirline,7449,,
2960,VDO,IXB,10:40:00,2,00:45:00,11:25:00,2,QA270,QA,QAirline,7449,,
2961,VDO,IXB,10:40:00,4,00:45:00,11:25:00,4,QA445,QA,QAirline,7562,,
2962,VDO,GAU,09:50:00,0,01:20:00,11:10:00,0,QA473,QA,QAirline,6374,,
2963,VDO,GAU,12:00:00,3,01:20:00,13:20:00,3,QA376,QA,QAirline,6929,,13864.0
2964,VDO,GAU,20:30:00,6,01:20:00,21:50:00,6,QA393,QA,QAirline,6929,,
2965,VDO,GAU,20:30:00,3,01:20:00,21:50:00,3,QA426,QA,QAirline,6929,,
2966,VDO,GAU,20:30:00,5,01:20:00,21:50:00,5,QA105,QA,QAirline,6929,,
2967,VDO,GAU,09:50:00,2,01:20:00,11:10:00,2,QA198,QA,QAirline,6929,,
2968,VDO,GAU,12:00:00,5,01:20:00,13:20:00,5,QA345,QA,QAirline,6929,,14400.0
2969,VDO,GAU,12:00:00,6,01:20:00,13:20:00,6,QA145,QA,QAirline,6929,,14400.0
2970,VDO,GAU,09:50:00,4,01:20:00,11:10:00,4,QA451,QA,QAirline,6929,,
2971,VDO,GAU,12:00:00,1,01:20:00,13:20:00,1,QA303,QA,QAirline,6929,,13864.0
2972,VDO,GAU,09:20:00,2,01:15:00,10:35:00,2,QA374,QA,QAirline,7207,,
2973,VDO,GAU,19:20:00,0,01:00:00,20:20:00,0,QA349,QA,QAirline,7317,,
2974,VDO,GAU,19:20:00,2,01:00:00,20:20:00,2,QA405,QA,QAirline,7317,,
2975,VDO,GAU,11:00:00,3,01:10:00,12:10:00,3,QA319,QA,QAirline,7317,,
2976,VDO,GAU,21:10:00,6,01:10:00,22:20:00,6,QA479,QA,QAirline,7317,,
2977,VDO,GAU,21:10:00,0,01:10:00,22:20:00,0,QA326,QA,QAirline,7317,,
2978,VDO,GAU,11:00:00,5,01:10:00,12:10:00,5,QA109,QA,QAirline,7317,,
2979,VDO,GAU,11:00:00,4,01:10:00,12:10:00,4,QA480,QA,QAirline,7317,,
2980,VDO,GAU,21:10:00,3,01:10:00,22:20:00,3,QA455,QA,QAirline,7317,,
2981,VDO,GAU,11:00:00,2,01:10:00,12:10:00,2,QA409,QA,QAirline,7317,,
2982,VDO,GAU,21:10:00,4,01:10:00,22:20:00,4,QA381,QA,QAirline,7317,,
2983,VDO,GAU,04:55:00,3,01:10:00,06:05:00,3,QA485,QA,QAirline,7317,,
2984,VDO,GAU,21:10:00,2,01:10:00,22:20:00,2,QA215,QA,QAirline,7317,,
2985,VDO,GAU,04:55:00,6,01:10:00,06:05:00,6,QA403,QA,QAirline,7317,,
2986,VDO,GAU,09:20:00,6,01:15:00,10:35:00,6,QA343,QA,QAirline,7317,,
2987,VDO,VTZ,17:25:00,6,01:55:00,19:20:00,6,QA140,QA,QAirline,5948,,
2988,VDO,VTZ,20:20:00,5,02:00:00,22:20:00,5,QA384,QA,QAirline,7806,,
2989,VDO,VTZ,17:25:00,4,01:55:00,19:20:00,4,QA318,QA,QAirline,8505,,
2990,VDO,VTZ,20:20:00,1,02:00:00,22:20:00,1,QA480,QA,QAirline,8505,,
2991,VDO,VTZ,13:20:00,4,01:25:00,14:45:00,4,QA217,QA,QAirline,8894,,
2992,VDO,VTZ,13:20:00,0,01:25:00,14:45:00,0,QA178,QA,QAirline,8894,,
2993,VDO,VTZ,13:20:00,5,01:25:00,14:45:00,5,QA393,QA,QAirline,8894,,
2994,VDO,VTZ,13:20:00,1,01:25:00,14:45:00,1,QA294,QA,QAirline,8894,,
2995,VDO,VTZ,13:20:00,2,01:25:00,14:45:00,2,QA374,QA,QAirline,8894,,
2996,VDO,VTZ,13:20:00,3,01:25:00,14:45:00,3,QA448,QA,QAirline,8894,,
2997,VDO,VTZ,13:20:00,6,01:25:00,14:45:00,6,QA294,QA,QAirline,9127,,
2998,VDO,ATQ,18:20:00,1,02:55:00,21:15:00,1,QA342,QA,QAirline,6018,,
2999,VDO,ATQ,18:20:00,5,02:55:00,21:15:00,5,QA305,QA,QAirline,6018,,
3000,VDO,ATQ,18:20:00,0,02:55:00,21:15:00,0,QA291,QA,QAirline,6018,,
3001,VDO,ATQ,18:20:00,4,02:55:00,21:15:00,4,QA103,QA,QAirline,6018,,
3002,VDO,ATQ,18:20:00,2,02:55:00,21:15:00,2,QA178,QA,QAirline,6018,,
3003,VDO,ATQ,18:20:00,3,02:55:00,21:15:00,3,QA289,QA,QAirline,6018,,
3004,VDO,ATQ,18:20:00,6,02:55:00,21:15:00,6,QA431,QA,QAirline,6018,,
3005,VDO,NAG,20:55:00,3,01:50:00,22:45:00,3,QA234,QA,QAirline,6920,,
3006,VDO,NAG,20:55:00,2,01:50:00,22:45:00,2,QA398,QA,QAirline,6920,,
3007,VDO,NAG,20:55:00,4,01:50:00,22:45:00,4,QA418,QA,QAirline,6920,,
3008,VDO,NAG,20:55:00,5,01:50:00,22:45:00,5,QA296,QA,QAirline,6920,,
3009,VDO,NAG,20:55:00,6,01:50:00,22:45:00,6,QA373,QA,QAirline,7403,,
3010,VDO,NAG,20:55:00,1,01:50:00,22:45:00,1,QA109,QA,QAirline,7766,,
3011,VDO,NAG,20:55:00,0,01:50:00,22:45:00,0,QA206,QA,QAirline,8127,,
3012,VDO,IXC,12:45:00,3,02:35:00,15:20:00,3,QA405,QA,QAirline,15131,,
3013,VDO,IXC,12:45:00,6,02:35:00,15:20:00,6,QA348,QA,QAirline,15855,,
3014,VDO,IXC,12:45:00,4,02:35:00,15:20:00,4,QA423,QA,QAirline,16580,,
3015,VDO,IXC,12:45:00,2,02:35:00,15:20:00,2,QA297,QA,QAirline,17305,,
3016,VDO,IXC,12:45:00,1,02:35:00,15:20:00,1,QA457,QA,QAirline,18029,,
3017,VDO,IXC,12:45:00,5,02:35:00,15:20:00,5,QA114,QA,QAirline,18029,,
3018,VDO,IXC,12:45:00,0,02:35:00,15:20:00,0,QA381,QA,QAirline,18029,,
3019,VDO,IXZ,09:00:00,2,02:20:00,11:20:00,2,QA172,QA,QAirline,10135,12302.0,44049.0
3020,VDO,IXZ,09:00:00,6,02:20:00,11:20:00,6,QA305,QA,QAirline,10135,12302.0,
3021,VDO,IXZ,09:00:00,0,02:20:00,11:20:00,0,QA420,QA,QAirline,10135,12302.0,44049.0
3022,VDO,IXZ,09:00:00,4,02:20:00,11:20:00,4,QA474,QA,QAirline,10135,12302.0,27025.0
3023,VDO,IXZ,05:35:00,4,02:25:00,08:00:00,4,QA444,QA,QAirline,10270,,
3024,VDO,IXZ,05:35:00,0,02:25:00,08:00:00,0,QA328,QA,QAirline,10320,,
3025,VDO,IXZ,05:35:00,2,02:25:00,08:00:00,2,QA194,QA,QAirline,10320,,
3026,VDO,IXZ,09:45:00,6,02:30:00,12:15:00,6,QA351,QA,QAirline,10320,,
3027,VDO,IXZ,09:45:00,3,02:30:00,12:15:00,3,QA316,QA,QAirline,10320,,
3028,VDO,IXZ,09:45:00,5,02:30:00,12:15:00,5,QA391,QA,QAirline,10320,,
3029,VDO,IXZ,09:45:00,2,02:30:00,12:15:00,2,QA328,QA,QAirline,10320,,
3030,VDO,IXZ,09:45:00,4,02:30:00,12:15:00,4,QA201,QA,QAirline,10320,,
3031,VDO,IXZ,09:45:00,0,02:30:00,12:15:00,0,QA227,QA,QAirline,10320,,
3032,VDO,IXZ,09:45:00,1,02:30:00,12:15:00,1,QA419,QA,QAirline,10320,,
3033,VDO,IXZ,05:45:00,5,02:25:00,08:10:00,5,QA147,QA,QAirline,10715,,
3034,VDO,IXZ,08:35:00,5,02:25:00,11:00:00,5,QA120,QA,QAirline,10715,,
3035,VDO,IXZ,08:35:00,4,02:25:00,11:00:00,4,QA251,QA,QAirline,10715,,
3036,VDO,IXZ,05:45:00,6,02:25:00,08:10:00,6,QA114,QA,QAirline,10715,,
3037,VDO,IXZ,08:35:00,1,02:25:00,11:00:00,1,QA192,QA,QAirline,10715,,
3038,VDO,IXZ,05:45:00,1,02:25:00,08:10:00,1,QA160,QA,QAirline,10715,,
3039,VDO,IXZ,08:35:00,0,02:25:00,11:00:00,0,QA420,QA,QAirline,10715,,
3040,VDO,IXZ,08:35:00,2,02:25:00,11:00:00,2,QA441,QA,QAirline,10715,,
3041,VDO,IXZ,08:35:00,6,02:25:00,11:00:00,6,QA301,QA,QAirline,10715,,
3042,VDO,IXZ,05:45:00,3,02:25:00,08:10:00,3,QA102,QA,QAirline,10715,,
3043,VDO,IXZ,08:35:00,3,02:25:00,11:00:00,3,QA276,QA,QAirline,10715,,
3044,VDO,IDR,09:15:00,2,02:10:00,11:25:00,2,QA171,QA,QAirline,8127,,
3045,VDO,IDR,09:15:00,3,02:10:00,11:25:00,3,QA376,QA,QAirline,8852,,
3046,VDO,IDR,09:15:00,1,02:10:00,11:25:00,1,QA175,QA,QAirline,9094,,
3047,VDO,IDR,09:15:00,4,02:10:00,11:25:00,4,QA246,QA,QAirline,9698,,
3048,VDO,IDR,09:15:00,6,02:10:00,11:25:00,6,QA386,QA,QAirline,9698,,
3049,VDO,IDR,09:15:00,0,02:10:00,11:25:00,0,QA367,QA,QAirline,10422,,
3050,VDO,IXA,18:10:00,0,01:00:00,19:10:00,0,QA279,QA,QAirline,5359,,
3051,VDO,IXA,09:55:00,1,00:55:00,10:50:00,1,QA327,QA,QAirline,6489,,14244.0
3052,VDO,IXA,09:55:00,2,00:55:00,10:50:00,2,QA484,QA,QAirline,6489,,14244.0
3053,VDO,IXA,09:55:00,3,00:55:00,10:50:00,3,QA334,QA,QAirline,6489,,14244.0
3054,VDO,IXA,09:55:00,5,00:55:00,10:50:00,5,QA275,QA,QAirline,6489,,14780.0
3055,VDO,IXA,09:55:00,4,00:55:00,10:50:00,4,QA290,QA,QAirline,6489,,14244.0
3056,VDO,IXA,09:55:00,6,00:55:00,10:50:00,6,QA193,QA,QAirline,6489,,14780.0
3057,VDO,IXA,09:55:00,0,00:55:00,10:50:00,0,QA423,QA,QAirline,6489,,14244.0
3058,VDO,IXA,17:30:00,5,00:50:00,18:20:00,5,QA313,QA,QAirline,6885,,
3059,VDO,IXA,17:30:00,3,00:50:00,18:20:00,3,QA326,QA,QAirline,6885,,
3060,VDO,IXA,18:05:00,6,00:50:00,18:55:00,6,QA338,QA,QAirline,6885,,
3061,VDO,IXA,18:05:00,1,00:50:00,18:55:00,1,QA207,QA,QAirline,6885,,
3062,VDO,IXA,17:30:00,2,00:50:00,18:20:00,2,QA214,QA,QAirline,6885,,
3063,VDO,IXA,17:30:00,1,00:50:00,18:20:00,1,QA366,QA,QAirline,6885,,
3064,VDO,IXA,17:30:00,4,00:50:00,18:20:00,4,QA492,QA,QAirline,6885,,
3065,VDO,IXA,17:30:00,6,00:50:00,18:20:00,6,QA210,QA,QAirline,6885,,
3066,VDO,IXA,18:05:00,5,00:50:00,18:55:00,5,QA216,QA,QAirline,6885,,
3067,VDO,IXA,17:30:00,0,00:50:00,18:20:00,0,QA109,QA,QAirline,6885,,
3068,VDO,IXA,07:10:00,3,00:55:00,08:05:00,3,QA350,QA,QAirline,6885,,
3069,VDO,IXA,07:10:00,4,00:55:00,08:05:00,4,QA370,QA,QAirline,6885,,
3070,VDO,IXA,07:10:00,0,00:55:00,08:05:00,0,QA135,QA,QAirline,6885,,
3071,VDO,IXA,07:10:00,6,00:55:00,08:05:00,6,QA372,QA,QAirline,6885,,
3072,VDO,IXA,07:10:00,1,00:55:00,08:05:00,1,QA222,QA,QAirline,6885,,
3073,VDO,IXA,07:10:00,5,00:55:00,08:05:00,5,QA201,QA,QAirline,6885,,
3074,VDO,IXA,07:10:00,2,00:55:00,08:05:00,2,QA497,QA,QAirline,6885,,
3075,VDO,HUI,14:40:00,1,01:10:00,15:50:00,1,QA204,QA,QAirline,5850,,
3076,VDO,HUI,14:40:00,2,01:10:00,15:50:00,2,QA123,QA,QAirline,5850,,
3077,VDO,HUI,18:00:00,4,01:15:00,19:15:00,4,QA247,QA,QAirline,5850,,
3078,VDO,HUI,18:00:00,2,01:15:00,19:15:00,2,QA368,QA,QAirline,5850,,
3079,VDO,HUI,18:00:00,6,01:15:00,19:15:00,6,QA333,QA,QAirline,5850,,
3080,VDO,HUI,18:00:00,3,01:15:00,19:15:00,3,QA188,QA,QAirline,5850,,
3081,VDO,HUI,18:00:00,5,01:15:00,19:15:00,5,QA388,QA,QAirline,5850,,
3082,VDO,HUI,07:05:00,5,01:25:00,08:30:00,5,QA371,QA,QAirline,5850,,
3083,VDO,HUI,07:05:00,3,01:25:00,08:30:00,3,QA182,QA,QAirline,5850,,
3084,VDO,HUI,07:05:00,4,01:25:00,08:30:00,4,QA252,QA,QAirline,5850,,
3085,VDO,HUI,07:05:00,6,01:25:00,08:30:00,6,QA113,QA,QAirline,5850,,
3086,VDO,HUI,07:05:00,1,01:25:00,08:30:00,1,QA236,QA,QAirline,5850,,
3087,VDO,HUI,14:40:00,3,01:10:00,15:50:00,3,QA301,QA,QAirline,6206,,
3088,VDO,HUI,18:00:00,1,01:15:00,19:15:00,1,QA209,QA,QAirline,6563,,
3089,VDO,HUI,07:05:00,2,01:25:00,08:30:00,2,QA217,QA,QAirline,6563,,
3090,VDO,HUI,14:40:00,4,01:10:00,15:50:00,4,QA226,QA,QAirline,6918,,
3091,VDO,HUI,18:00:00,0,01:15:00,19:15:00,0,QA366,QA,QAirline,6918,,
3092,VDO,HUI,14:40:00,0,01:10:00,15:50:00,0,QA384,QA,QAirline,7274,,
3093,VDO,HUI,14:40:00,6,01:10:00,15:50:00,6,QA236,QA,QAirline,7274,,
3094,VDO,HUI,14:40:00,5,01:10:00,15:50:00,5,QA291,QA,QAirline,7986,,
3095,VDO,HUI,07:05:00,0,01:25:00,08:30:00,0,QA233,QA,QAirline,7986,,
3096,THD,HAN,21:10:00,5,01:40:00,22:50:00,5,QA392,QA,QAirline,7391,,
3097,THD,HAN,21:10:00,0,01:40:00,22:50:00,0,QA328,QA,QAirline,7391,,
3098,THD,HAN,21:10:00,6,01:40:00,22:50:00,6,QA499,QA,QAirline,7391,,
3099,THD,HAN,06:45:00,4,01:35:00,08:20:00,4,QA441,QA,QAirline,7929,8845.0,24640.0
3100,THD,HAN,06:45:00,6,01:35:00,08:20:00,6,QA181,QA,QAirline,7929,8845.0,20454.0
3101,THD,HAN,20:30:00,4,01:40:00,22:10:00,4,QA207,QA,QAirline,7929,11175.0,23742.0
3102,THD,HAN,20:30:00,6,01:40:00,22:10:00,6,QA191,QA,QAirline,7929,11003.0,21879.0
3103,THD,HAN,08:30:00,6,01:55:00,10:25:00,6,QA318,QA,QAirline,7929,9805.0,21879.0
3104,THD,HAN,07:00:00,6,01:35:00,08:35:00,6,QA131,QA,QAirline,8114,,
3105,THD,HAN,06:45:00,2,01:35:00,08:20:00,2,QA383,QA,QAirline,8114,9018.0,20326.0
3106,THD,HAN,06:45:00,1,01:35:00,08:20:00,1,QA499,QA,QAirline,8114,9018.0,24640.0
3107,THD,HAN,06:45:00,5,01:35:00,08:20:00,5,QA207,QA,QAirline,8114,9018.0,22244.0
3108,THD,HAN,06:45:00,3,01:35:00,08:20:00,3,QA307,QA,QAirline,8114,9018.0,20326.0
3109,THD,HAN,06:45:00,0,01:35:00,08:20:00,0,QA440,QA,QAirline,8114,8845.0,24640.0
3110,THD,HAN,20:30:00,1,01:40:00,22:10:00,1,QA136,QA,QAirline,8114,9978.0,26138.0
3111,THD,HAN,21:10:00,3,01:40:00,22:50:00,3,QA215,QA,QAirline,8114,,
3112,THD,HAN,21:10:00,4,01:40:00,22:50:00,4,QA105,QA,QAirline,8114,,
3113,THD,HAN,06:05:00,5,01:40:00,07:45:00,5,QA117,QA,QAirline,8114,,
3114,THD,HAN,20:30:00,3,01:40:00,22:10:00,3,QA266,QA,QAirline,8114,9978.0,21824.0
3115,THD,HAN,20:30:00,5,01:40:00,22:10:00,5,QA240,QA,QAirline,8114,9978.0,23742.0
3116,THD,HAN,08:30:00,4,01:55:00,10:25:00,4,QA400,QA,QAirline,8114,9978.0,26138.0
3117,THD,HAN,08:30:00,0,01:55:00,10:25:00,0,QA353,QA,QAirline,8114,11175.0,26138.0
3118,THD,HAN,21:30:00,4,01:50:00,23:20:00,4,QA339,QA,QAirline,8117,,21937.0
3119,THD,HAN,21:30:00,5,01:50:00,23:20:00,5,QA250,QA,QAirline,8117,,21937.0
3120,THD,HAN,21:30:00,2,01:50:00,23:20:00,2,QA468,QA,QAirline,8117,,41518.0
3121,THD,SGN,22:10:00,0,01:05:00,23:15:00,0,QA418,QA,QAirline,6486,7760.0,31711.0
3122,THD,SGN,22:10:00,5,01:05:00,23:15:00,5,QA115,QA,QAirline,6486,7760.0,17864.0
3123,THD,SGN,05:05:00,5,01:10:00,06:15:00,5,QA202,QA,QAirline,6486,7588.0,17864.0
3124,THD,SGN,05:05:00,0,01:10:00,06:15:00,0,QA497,QA,QAirline,6486,7760.0,13547.0
3125,THD,SGN,08:25:00,5,01:15:00,09:40:00,5,QA216,QA,QAirline,6486,11056.0,31441.0
3126,THD,SGN,22:10:00,3,01:05:00,23:15:00,3,QA360,QA,QAirline,6668,7760.0,22302.0
3127,THD,SGN,22:10:00,6,01:05:00,23:15:00,6,QA119,QA,QAirline,6668,7760.0,17864.0
3128,THD,SGN,22:10:00,2,01:05:00,23:15:00,2,QA354,QA,QAirline,6668,7760.0,
3129,THD,SGN,22:10:00,1,01:05:00,23:15:00,1,QA414,QA,QAirline,6668,7760.0,13547.0
3130,THD,SGN,05:05:00,6,01:10:00,06:15:00,6,QA478,QA,QAirline,6668,7760.0,17864.0
3131,THD,SGN,05:05:00,2,01:10:00,06:15:00,2,QA277,QA,QAirline,6668,7760.0,13547.0
3132,THD,SGN,05:05:00,3,01:10:00,06:15:00,3,QA122,QA,QAirline,6668,7760.0,13547.0
3133,THD,SGN,05:05:00,1,01:10:00,06:15:00,1,QA143,QA,QAirline,6668,7760.0,13547.0
3134,THD,SGN,05:05:00,4,01:10:00,06:15:00,4,QA475,QA,QAirline,6668,7760.0,17864.0
3135,THD,SGN,08:25:00,0,01:15:00,09:40:00,0,QA299,QA,QAirline,6668,7760.0,13547.0
3136,THD,SGN,08:25:00,3,01:15:00,09:40:00,3,QA133,QA,QAirline,6668,7760.0,29045.0
3137,THD,SGN,08:25:00,4,01:15:00,09:40:00,4,QA375,QA,QAirline,6668,7760.0,26617.0
3138,THD,SGN,08:25:00,1,01:15:00,09:40:00,1,QA370,QA,QAirline,6668,7760.0,13547.0
3139,THD,SGN,08:25:00,2,01:15:00,09:40:00,2,QA275,QA,QAirline,6668,7760.0,13547.0
3140,THD,SGN,08:25:00,6,01:15:00,09:40:00,6,QA434,QA,QAirline,6668,7760.0,17864.0
3141,THD,SGN,20:45:00,3,01:20:00,22:05:00,3,QA321,QA,QAirline,6671,,13648.0
3142,THD,SGN,20:45:00,4,01:20:00,22:05:00,4,QA117,QA,QAirline,6671,,
3143,THD,SGN,20:45:00,1,01:20:00,22:05:00,1,QA384,QA,QAirline,6671,,13648.0
3144,THD,SGN,20:45:00,5,01:20:00,22:05:00,5,QA425,QA,QAirline,6671,,14247.0
3145,THD,SGN,20:45:00,0,01:20:00,22:05:00,0,QA302,QA,QAirline,6671,,13648.0
3146,THD,DAD,08:35:00,0,02:10:00,10:45:00,0,QA278,QA,QAirline,9735,,
3147,THD,DAD,08:35:00,2,02:10:00,10:45:00,2,QA296,QA,QAirline,9735,,
3148,THD,DAD,21:55:00,0,02:20:00,00:15:00,1,QA438,QA,QAirline,9735,,
3149,THD,DAD,21:55:00,2,02:20:00,00:15:00,3,QA361,QA,QAirline,9735,,
3150,THD,DAD,23:05:00,5,01:55:00,01:00:00,6,QA386,QA,QAirline,9853,,
3151,THD,DAD,23:05:00,2,01:55:00,01:00:00,3,QA417,QA,QAirline,9853,,
3152,THD,DAD,23:05:00,3,01:55:00,01:00:00,4,QA158,QA,QAirline,9853,,
3153,THD,DAD,23:05:00,4,01:55:00,01:00:00,5,QA327,QA,QAirline,9853,,
3154,THD,DAD,23:05:00,1,01:55:00,01:00:00,2,QA392,QA,QAirline,9853,,
3155,THD,DAD,23:05:00,6,01:55:00,01:00:00,0,QA430,QA,QAirline,9853,,
3156,THD,DAD,23:05:00,0,01:55:00,01:00:00,1,QA271,QA,QAirline,9853,,
3157,THD,DAD,08:35:00,3,02:10:00,10:45:00,3,QA236,QA,QAirline,9853,,
3158,THD,DAD,08:35:00,5,02:10:00,10:45:00,5,QA137,QA,QAirline,9853,,
3159,THD,DAD,15:00:00,3,02:15:00,17:15:00,3,QA315,QA,QAirline,9853,,
3160,THD,DAD,04:30:00,6,02:20:00,06:50:00,6,QA315,QA,QAirline,9853,,
3161,THD,DAD,21:55:00,1,02:20:00,00:15:00,2,QA285,QA,QAirline,9853,,
3162,THD,DAD,07:40:00,2,02:20:00,10:00:00,2,QA135,QA,QAirline,9853,,
3163,THD,DAD,21:55:00,4,02:20:00,00:15:00,5,QA403,QA,QAirline,9853,,
3164,THD,DAD,21:55:00,5,02:20:00,00:15:00,6,QA288,QA,QAirline,9853,,
3165,THD,DAD,07:40:00,3,02:20:00,10:00:00,3,QA434,QA,QAirline,9853,,
3166,THD,DAD,04:30:00,5,02:20:00,06:50:00,5,QA263,QA,QAirline,9853,,
3167,THD,DAD,07:40:00,4,02:20:00,10:00:00,4,QA333,QA,QAirline,9853,,
3168,THD,DAD,21:55:00,3,02:20:00,00:15:00,4,QA225,QA,QAirline,9853,,
3169,THD,DAD,04:30:00,2,02:20:00,06:50:00,2,QA400,QA,QAirline,9853,,
3170,THD,DAD,07:40:00,6,02:20:00,10:00:00,6,QA121,QA,QAirline,9853,,
